cidade,semana,tmedia,tmax,tmin,chuva
São Paulo,1992-06-21T00:00:00Z,20.404761904761905,25.6,14,18.2
São Paulo,1992-06-28T00:00:00Z,20.31904761904762,27,14.1,3.6
São Paulo,1992-07-05T00:00:00Z,16.123809523809523,25.6,9.4,33.7
São Paulo,1992-07-12T00:00:00Z,18.595238095238095,27.1,12.7,1.1
São Paulo,1992-07-19T00:00:00Z,14.657142857142857,24.8,8,0.8999999999999999
São Paulo,1992-07-26T00:00:00Z,17.9,27.8,9.2,0
São Paulo,1992-08-02T00:00:00Z,16.34285714285714,25.7,8.4,0
São Paulo,1992-08-09T00:00:00Z,16.09047619047619,23.8,10.3,0.6
São Paulo,1992-08-16T00:00:00Z,16.80952380952381,24.8,12.1,9.6
São Paulo,1992-08-23T00:00:00Z,16.71904761904762,27.8,7.9,15.6
São Paulo,1992-08-30T00:00:00Z,19.685714285714287,29.1,14,6.8999999999999995
São Paulo,1992-09-06T00:00:00Z,15.79047619047619,21,12,34.199999999999996
São Paulo,1992-09-13T00:00:00Z,18.30952380952381,27.1,13.6,100.60000000000001
São Paulo,1992-09-20T00:00:00Z,21.18095238095238,29.1,13.6,35.4
São Paulo,1992-09-27T00:00:00Z,18.17142857142857,26.9,12,27.8
São Paulo,1992-10-04T00:00:00Z,18.276190476190475,27.6,11.7,25.3
São Paulo,1992-10-11T00:00:00Z,21.70952380952381,30.4,14.7,65
São Paulo,1992-10-18T00:00:00Z,20.142857142857142,30.2,13.1,8.4
São Paulo,1992-10-25T00:00:00Z,23.123809523809523,30.7,16.7,54.5
São Paulo,1992-11-01T00:00:00Z,19.733333333333334,30.2,12.5,77.3
São Paulo,1992-11-08T00:00:00Z,22.604761904761904,30.8,16,37.4
São Paulo,1992-11-15T00:00:00Z,23.061904761904763,31.2,15.2,17.5
São Paulo,1992-11-22T00:00:00Z,19.89047619047619,26.4,14.1,81.60000000000001
São Paulo,1992-11-29T00:00:00Z,20.36190476190476,27.4,14.1,33.5
São Paulo,1992-12-06T00:00:00Z,21.761904761904763,30,14.6,130.9
São Paulo,1992-12-13T00:00:00Z,22.114285714285714,29.4,14.7,5.3
São Paulo,1992-12-20T00:00:00Z,24.066666666666666,30.8,16,31.3
São Paulo,1992-12-27T00:00:00Z,24.804761904761904,33.4,14,0
São Paulo,1993-01-03T00:00:00Z,24.55238095238095,30.6,19,50.199999999999996
São Paulo,1993-01-10T00:00:00Z,23.461904761904762,30.6,18.6,61.6
São Paulo,1993-01-17T00:00:00Z,22.123809523809523,29,16.5,120.1
São Paulo,1993-01-24T00:00:00Z,25.495238095238097,31.5,18.8,16.799999999999997
São Paulo,1993-01-31T00:00:00Z,23.928571428571427,30.2,18.4,28.299999999999997
São Paulo,1993-02-07T00:00:00Z,23.83809523809524,28.8,16.8,24.400000000000002
São Paulo,1993-02-14T00:00:00Z,22.81904761904762,30,18,150.6
São Paulo,1993-02-21T00:00:00Z,21.79047619047619,26.4,16.3,46.9
São Paulo,1993-02-28T00:00:00Z,23.238095238095237,30,18.2,22.1
São Paulo,1993-03-07T00:00:00Z,24.62857142857143,31.6,19.2,2
São Paulo,1993-03-14T00:00:00Z,24.271428571428572,30.9,17.8,20.8
São Paulo,1993-03-21T00:00:00Z,22.633333333333333,29.6,16.6,52
São Paulo,1993-03-28T00:00:00Z,22.21904761904762,27.6,18.2,25
São Paulo,1993-04-04T00:00:00Z,23.44761904761905,29.8,15.1,43.8
São Paulo,1993-04-11T00:00:00Z,22.023809523809522,28.6,14.7,20.9
São Paulo,1993-04-18T00:00:00Z,22.18095238095238,28.8,17,37.6
São Paulo,1993-04-25T00:00:00Z,21.566666666666666,27,15.3,2.1
São Paulo,1993-05-02T00:00:00Z,21.514285714285716,27.3,15.1,12.1
São Paulo,1993-05-09T00:00:00Z,20.771428571428572,27.2,12.2,22.3
São Paulo,1993-05-16T00:00:00Z,17.642857142857142,22.8,11.1,0.4
São Paulo,1993-05-23T00:00:00Z,17.542857142857144,24,11.4,4
São Paulo,1993-05-30T00:00:00Z,16.67142857142857,24.9,10.4,69.3
São Paulo,1993-06-06T00:00:00Z,17.909523809523808,24.8,11.7,28.200000000000003
São Paulo,1993-06-13T00:00:00Z,16.095238095238095,21.4,9.6,22.4
São Paulo,1993-06-20T00:00:00Z,17.747619047619047,24.4,9,0
São Paulo,1993-06-27T00:00:00Z,21.904761904761905,28.8,12.2,0
São Paulo,1993-07-04T00:00:00Z,20.400000000000002,28.9,10.2,0
São Paulo,1993-07-11T00:00:00Z,16.65714285714286,25.6,9.2,10.5
São Paulo,1993-07-18T00:00:00Z,20.32857142857143,26.2,12.6,0
São Paulo,1993-07-25T00:00:00Z,15.842857142857143,26.6,9.3,4.699999999999999
São Paulo,1993-08-01T00:00:00Z,16.82857142857143,28.2,4.4,1.7999999999999998
São Paulo,1993-08-08T00:00:00Z,16.3,27.8,6.8,1.6
São Paulo,1993-08-15T00:00:00Z,15.752380952380951,24.6,8.3,0
São Paulo,1993-08-22T00:00:00Z,18.18095238095238,29.1,8,48.7
São Paulo,1993-08-29T00:00:00Z,21.82857142857143,32.1,10.2,15.8
São Paulo,1993-09-05T00:00:00Z,19.395238095238096,31.1,10.7,20.599999999999998
São Paulo,1993-09-12T00:00:00Z,17.1,25.2,10.4,30.4
São Paulo,1993-09-19T00:00:00Z,18.66190476190476,30.4,12.7,96.4
São Paulo,1993-09-26T00:00:00Z,19.685714285714287,27.4,12.6,43.5
São Paulo,1993-10-03T00:00:00Z,19.257142857142856,30,9.6,67.7
São Paulo,1993-10-10T00:00:00Z,25.561904761904763,32.7,14.2,2.6
São Paulo,1993-10-17T00:00:00Z,23.242857142857144,30,17.4,55.5
São Paulo,1993-10-24T00:00:00Z,19.695238095238096,30.4,12.9,22.7
São Paulo,1993-10-31T00:00:00Z,24.295238095238094,32.8,15.4,4.3
São Paulo,1993-11-07T00:00:00Z,22.090476190476192,31.4,14.7,12
São Paulo,1993-11-14T00:00:00Z,26.333333333333332,33.9,16.8,37.4
São Paulo,1993-11-21T00:00:00Z,24.266666666666666,31.8,15.8,42.5
São Paulo,1993-11-28T00:00:00Z,25.19047619047619,33.2,15.8,9.3
São Paulo,1993-12-05T00:00:00Z,24.228571428571428,32.5,18.2,40.3
São Paulo,1993-12-12T00:00:00Z,24.223809523809525,31.8,15.9,19.7
São Paulo,1993-12-19T00:00:00Z,20.271428571428572,28.4,13.2,54.5
São Paulo,1993-12-26T00:00:00Z,21.65714285714286,27.6,13,56.5
São Paulo,1994-01-02T00:00:00Z,22.047619047619047,30.6,15.2,12.7
São Paulo,1994-01-09T00:00:00Z,21.52857142857143,26.6,15.2,52.5
São Paulo,1994-01-16T00:00:00Z,24.48095238095238,32.2,17.7,64.1
São Paulo,1994-01-23T00:00:00Z,23.33809523809524,29.6,17.4,87.7
São Paulo,1994-01-30T00:00:00Z,25.961904761904762,33.4,17.4,19.099999999999998
São Paulo,1994-02-06T00:00:00Z,24.19047619047619,31.6,16.8,103.9
São Paulo,1994-02-13T00:00:00Z,26.21904761904762,33.2,19,33.1
São Paulo,1994-02-20T00:00:00Z,25.942857142857143,31.8,19.2,29.6
São Paulo,1994-02-27T00:00:00Z,22.347619047619048,30.2,14.2,37.5
São Paulo,1994-03-06T00:00:00Z,21.238095238095237,29.2,14.7,121.2
São Paulo,1994-03-13T00:00:00Z,23.61904761904762,30.4,16.8,19.2
São Paulo,1994-03-20T00:00:00Z,23.82857142857143,29.4,17.3,51.699999999999996
São Paulo,1994-03-27T00:00:00Z,21.633333333333333,30.3,15.1,23.9
São Paulo,1994-04-03T00:00:00Z,20.704761904761906,28.8,13,3.3
São Paulo,1994-04-10T00:00:00Z,20.876190476190477,27.9,13.6,10.100000000000001
São Paulo,1994-04-17T00:00:00Z,21.514285714285712,29,14.8,82.7
São Paulo,1994-04-24T00:00:00Z,22.48095238095238,29,15.3,2.6
São Paulo,1994-05-01T00:00:00Z,22.214285714285715,28.1,14.6,0
São Paulo,1994-05-08T00:00:00Z,21.433333333333334,28.4,14.2,4.7
São Paulo,1994-05-15T00:00:00Z,18.771428571428572,25,9.7,7
São Paulo,1994-05-22T00:00:00Z,20.547619047619047,27,12.6,29
São Paulo,1994-05-29T00:00:00Z,18.390476190476193,24,10.8,0.4
São Paulo,1994-06-05T00:00:00Z,17.14761904761905,24.4,8.4,8
São Paulo,1994-06-12T00:00:00Z,17.585714285714285,26.6,6.5,0
São Paulo,1994-06-19T00:00:00Z,19.033333333333335,26.2,6,13.9
São Paulo,1994-06-26T00:00:00Z,14.928571428571427,26.3,1.2,9.6
São Paulo,1994-07-03T00:00:00Z,17.89047619047619,25.4,2,1.1
São Paulo,1994-07-10T00:00:00Z,15.038095238095238,25,0.8,0
São Paulo,1994-07-17T00:00:00Z,21.242857142857144,28.5,7.8,9.7
São Paulo,1994-07-24T00:00:00Z,19.80952380952381,28.9,6.4,15.3
São Paulo,1994-07-31T00:00:00Z,16.571428571428573,27.5,4.9,1.9
São Paulo,1994-08-07T00:00:00Z,16.814285714285713,27.7,7.5,0
São Paulo,1994-08-14T00:00:00Z,18.55238095238095,26.6,8.6,1.2
São Paulo,1994-08-21T00:00:00Z,18.961904761904762,29.1,11.4,0
São Paulo,1994-08-28T00:00:00Z,22.114285714285714,32.6,13.4,0
São Paulo,1994-09-04T00:00:00Z,17.723809523809525,30.6,10.3,0
São Paulo,1994-09-11T00:00:00Z,20.83809523809524,31.7,11.8,0
São Paulo,1994-09-18T00:00:00Z,24.43809523809524,33.9,13.6,0
São Paulo,1994-09-25T00:00:00Z,21.36190476190476,33.2,12.4,1.3
São Paulo,1994-10-02T00:00:00Z,21.09047619047619,34.2,14.1,0.6
São Paulo,1994-10-09T00:00:00Z,21.895238095238096,34.6,14,3.6
São Paulo,1994-10-16T00:00:00Z,24.071428571428573,33.2,16.6,35.3
São Paulo,1994-10-23T00:00:00Z,21.304761904761904,29.6,12.6,86
São Paulo,1994-10-30T00:00:00Z,22.68095238095238,32.8,12.8,2.8
São Paulo,1994-11-06T00:00:00Z,25.419047619047618,33.7,15.4,0
São Paulo,1994-11-13T00:00:00Z,23.52857142857143,32.2,13.2,31.6
São Paulo,1994-11-20T00:00:00Z,18.3,28.8,12.2,10.700000000000001
São Paulo,1994-11-27T00:00:00Z,23.923809523809524,31.3,15.6,79
São Paulo,1994-12-04T00:00:00Z,24.228571428571428,32.2,17.1,136.1
São Paulo,1994-12-11T00:00:00Z,25.766666666666666,32.1,19,16.9
São Paulo,1994-12-18T00:00:00Z,22.242857142857144,29.4,17,111.89999999999999
São Paulo,1994-12-25T00:00:00Z,23.952380952380953,30.4,17.9,46.2
São Paulo,1995-01-01T00:00:00Z,23.904761904761905,30,19.8,93.9
São Paulo,1995-01-08T00:00:00Z,24.752380952380953,32,18.6,42.6
São Paulo,1995-01-15T00:00:00Z,26.557142857142857,33.3,19.1,73.3
São Paulo,1995-01-22T00:00:00Z,24.36190476190476,32.4,18.7,45.6
São Paulo,1995-01-29T00:00:00Z,22.933333333333334,29.6,18.5,231.9
São Paulo,1995-02-05T00:00:00Z,20.933333333333334,29,17.2,164.4
São Paulo,1995-02-12T00:00:00Z,23.285714285714285,29.4,19.8,96.2
São Paulo,1995-02-19T00:00:00Z,25.409523809523808,33.4,18,76.60000000000001
São Paulo,1995-02-26T00:00:00Z,26.795238095238094,33.4,14.6,21.6
São Paulo,1995-03-05T00:00:00Z,24.247619047619047,30.6,19,107.89999999999999
São Paulo,1995-03-12T00:00:00Z,21.619047619047617,29,14.2,57.5
São Paulo,1995-03-19T00:00:00Z,22.3,28.7,17.5,48.1
São Paulo,1995-03-26T00:00:00Z,22.214285714285715,30.4,15.3,79.9
São Paulo,1995-04-02T00:00:00Z,22.39047619047619,29.8,15.1,1.1
São Paulo,1995-04-09T00:00:00Z,21.233333333333334,30,13,19.2
São Paulo,1995-04-16T00:00:00Z,21.023809523809522,29.2,14.2,33.2
São Paulo,1995-04-23T00:00:00Z,20.766666666666666,27.6,15.8,0.5
São Paulo,1995-04-30T00:00:00Z,22.81904761904762,29.4,15.8,0.5
São Paulo,1995-05-07T00:00:00Z,18.876190476190477,25,13.3,63
São Paulo,1995-05-14T00:00:00Z,19.485714285714288,27.2,10.4,8.899999999999999
São Paulo,1995-05-21T00:00:00Z,16.64761904761905,24.3,11.8,2
São Paulo,1995-05-28T00:00:00Z,17.571428571428573,23.6,11.1,0
São Paulo,1995-06-04T00:00:00Z,18.595238095238095,25.5,11,0
São Paulo,1995-06-11T00:00:00Z,20.11904761904762,26.2,12,0
São Paulo,1995-06-18T00:00:00Z,16.557142857142857,25.5,11,47.1
São Paulo,1995-06-25T00:00:00Z,18.2,27.4,12.6,14.1
São Paulo,1995-07-02T00:00:00Z,19.238095238095237,26.3,12.6,4.1
São Paulo,1995-07-09T00:00:00Z,18.323809523809523,27.3,12.1,27.400000000000002
São Paulo,1995-07-16T00:00:00Z,19.35238095238095,26.7,12,13.1
São Paulo,1995-07-23T00:00:00Z,20.676190476190477,27.2,12,0
São Paulo,1995-07-30T00:00:00Z,19.88095238095238,28.1,9.6,6.1
São Paulo,1995-08-06T00:00:00Z,20.795238095238098,29.7,10.6,10.6
São Paulo,1995-08-13T00:00:00Z,21.84285714285714,31.1,13.8,0
São Paulo,1995-08-20T00:00:00Z,20.976190476190474,29.2,13.2,0
São Paulo,1995-08-27T00:00:00Z,24.7,31.8,15.5,0
São Paulo,1995-09-03T00:00:00Z,19.404761904761905,31.8,9.6,0
São Paulo,1995-09-10T00:00:00Z,21.152380952380952,32.2,12.8,2.8
São Paulo,1995-09-17T00:00:00Z,17.895238095238096,30.4,11,7
São Paulo,1995-09-24T00:00:00Z,18.90952380952381,25.8,15,31.7
São Paulo,1995-10-01T00:00:00Z,20.51904761904762,27.8,16.1,11.4
São Paulo,1995-10-08T00:00:00Z,20.5,29.6,13.1,37.8
São Paulo,1995-10-15T00:00:00Z,18.18095238095238,25.5,12.6,127.4
São Paulo,1995-10-22T00:00:00Z,21.742857142857144,32.5,12.5,14.4
São Paulo,1995-10-29T00:00:00Z,17.00952380952381,25.2,11.2,56.800000000000004
São Paulo,1995-11-05T00:00:00Z,25.961904761904762,33.4,16.4,16.8
São Paulo,1995-11-12T00:00:00Z,21.485714285714288,29.8,16.3,33.2
São Paulo,1995-11-19T00:00:00Z,20.17142857142857,27.1,14,5.1
São Paulo,1995-11-26T00:00:00Z,23.185714285714287,31.9,14.9,24.700000000000003
São Paulo,1995-12-03T00:00:00Z,22.92857142857143,30.6,16.4,5.699999999999999
São Paulo,1995-12-10T00:00:00Z,21.20952380952381,30.9,13.2,54.6
São Paulo,1995-12-17T00:00:00Z,24.252380952380953,32.3,17,5.3
São Paulo,1995-12-24T00:00:00Z,22.87142857142857,29.1,18.3,134.6
São Paulo,1995-12-31T00:00:00Z,21.69047619047619,28.2,16.6,105.60000000000001
São Paulo,1996-01-07T00:00:00Z,23.957142857142856,30.6,18.4,91.89999999999999
São Paulo,1996-01-14T00:00:00Z,24.966666666666665,31.6,19.4,4.6000000000000005
São Paulo,1996-01-21T00:00:00Z,25.952380952380953,33.6,19,97.6
São Paulo,1996-01-28T00:00:00Z,25.623809523809523,33.2,18.8,66.5
São Paulo,1996-02-04T00:00:00Z,24.504761904761907,32,19.8,124.9
São Paulo,1996-02-11T00:00:00Z,22.97142857142857,31.6,17,22.8
São Paulo,1996-02-18T00:00:00Z,23.804761904761904,30.8,18.6,88.7
São Paulo,1996-02-25T00:00:00Z,23.99047619047619,31.6,18.8,77.2
São Paulo,1996-03-03T00:00:00Z,22.071428571428573,28.3,18.6,154.1
São Paulo,1996-03-10T00:00:00Z,22.21904761904762,29.2,15.9,96.7
São Paulo,1996-03-17T00:00:00Z,22.590476190476192,29.9,18.5,85.3
São Paulo,1996-03-24T00:00:00Z,24.961904761904762,31.6,18.6,43.2
São Paulo,1996-03-31T00:00:00Z,26.114285714285714,32.2,19.1,30.200000000000003
São Paulo,1996-04-07T00:00:00Z,23.676190476190477,31.1,19.2,21.299999999999997
São Paulo,1996-04-14T00:00:00Z,20.166666666666668,28.8,12.4,29.6
São Paulo,1996-04-21T00:00:00Z,20.595238095238095,28,13.2,0.1
São Paulo,1996-04-28T00:00:00Z,18.876190476190477,26,14.2,2.3
São Paulo,1996-05-05T00:00:00Z,19.642857142857142,26.5,14.5,0
São Paulo,1996-05-12T00:00:00Z,18.957142857142856,26.1,12.4,30.2
São Paulo,1996-05-19T00:00:00Z,18.004761904761903,23.4,12.2,1.1
São Paulo,1996-05-26T00:00:00Z,18.152380952380952,25.1,11.4,0
São Paulo,1996-06-02T00:00:00Z,16.095238095238095,23.1,11.3,15.2
São Paulo,1996-06-09T00:00:00Z,16.91904761904762,24.5,10.2,0
São Paulo,1996-06-16T00:00:00Z,21.047619047619047,27.7,15.1,0
São Paulo,1996-06-23T00:00:00Z,17.985714285714284,26.6,9,37.300000000000004
São Paulo,1996-06-30T00:00:00Z,15.561904761904762,24.8,8.8,3.3000000000000003
São Paulo,1996-07-07T00:00:00Z,16.52857142857143,25.8,7.7,0.8
São Paulo,1996-07-14T00:00:00Z,16.185714285714287,26.5,8.6,0
São Paulo,1996-07-21T00:00:00Z,15.633333333333333,25.5,7.5,0.9
São Paulo,1996-07-28T00:00:00Z,14.385714285714286,23.5,8.7,3.8000000000000003
São Paulo,1996-08-04T00:00:00Z,18.35238095238095,28.5,8.8,8
São Paulo,1996-08-11T00:00:00Z,15.219047619047618,24.2,8,23.599999999999998
São Paulo,1996-08-18T00:00:00Z,18.042857142857144,26.4,9.6,0
São Paulo,1996-08-25T00:00:00Z,20.571428571428573,30.4,13.4,0
São Paulo,1996-09-01T00:00:00Z,18.295238095238094,25.7,12.6,45.4
São Paulo,1996-09-08T00:00:00Z,16.52857142857143,27.6,10.5,118.8
São Paulo,1996-09-15T00:00:00Z,18.50952380952381,28,11.2,1
São Paulo,1996-09-22T00:00:00Z,20.728571428571428,29.5,14.5,10.6
São Paulo,1996-09-29T00:00:00Z,20.252380952380953,30,15.8,82.2
São Paulo,1996-10-06T00:00:00Z,21.071428571428573,31,13.6,32.2
São Paulo,1996-10-13T00:00:00Z,21.642857142857142,30.4,12.7,7
São Paulo,1996-10-20T00:00:00Z,20.138095238095236,29.7,15.1,31.4
São Paulo,1996-10-27T00:00:00Z,21.957142857142856,32,14.4,4.3
São Paulo,1996-11-03T00:00:00Z,22.35238095238095,32,13.6,44
São Paulo,1996-11-10T00:00:00Z,23.35238095238095,31.6,17.1,27
São Paulo,1996-11-17T00:00:00Z,19.823809523809523,28.6,14.2,22.9
São Paulo,1996-11-24T00:00:00Z,20.47142857142857,28,12,0
São Paulo,1996-12-01T00:00:00Z,22.185714285714287,29.6,16,141.1
São Paulo,1996-12-08T00:00:00Z,23.366666666666667,31,16.9,86.7
São Paulo,1996-12-15T00:00:00Z,24.276190476190475,31.1,17.4,6.7
São Paulo,1996-12-22T00:00:00Z,24.81904761904762,31.6,18.7,81.8
São Paulo,1996-12-29T00:00:00Z,23.32857142857143,29.3,17,15.100000000000001
São Paulo,1997-01-05T00:00:00Z,23.742857142857144,31.8,17,28.1
São Paulo,1997-01-12T00:00:00Z,23.323809523809523,29.2,17.4,106.5
São Paulo,1997-01-19T00:00:00Z,23.88095238095238,30.4,18.8,68.7
São Paulo,1997-01-26T00:00:00Z,23.314285714285713,30.4,19,115
São Paulo,1997-02-02T00:00:00Z,25.28095238095238,31.6,17.2,8.1
São Paulo,1997-02-09T00:00:00Z,23.445238095238096,31,17.2,98.4
São Paulo,1997-02-16T00:00:00Z,24.19047619047619,31,18,67.2
São Paulo,1997-02-23T00:00:00Z,23.814285714285713,32,17.3,2.4
São Paulo,1997-03-02T00:00:00Z,23.614285714285714,31.4,17.1,30.5
São Paulo,1997-03-09T00:00:00Z,24.31904761904762,30.6,18,10
São Paulo,1997-03-16T00:00:00Z,21.49047619047619,27.1,16,35
São Paulo,1997-03-23T00:00:00Z,21.542857142857144,28.9,14.2,0
São Paulo,1997-03-30T00:00:00Z,21.590476190476192,28.7,14.8,22.5
São Paulo,1997-04-06T00:00:00Z,19.166666666666668,26.2,13,0.8
São Paulo,1997-04-13T00:00:00Z,22.176190476190477,29.5,15.1,43.5
São Paulo,1997-04-20T00:00:00Z,21.504761904761903,27.4,15,5.3
São Paulo,1997-04-27T00:00:00Z,22.261904761904763,29.8,14,0
São Paulo,1997-05-04T00:00:00Z,19.97142857142857,24.8,13.1,0
São Paulo,1997-05-11T00:00:00Z,18.64761904761905,26.4,12.9,0
São Paulo,1997-05-18T00:00:00Z,19.476190476190478,26.5,13,3
São Paulo,1997-05-25T00:00:00Z,15.642857142857142,23,11.3,72
São Paulo,1997-06-01T00:00:00Z,15.223809523809523,20.3,8.1,62.9
São Paulo,1997-06-08T00:00:00Z,16.271428571428572,25.8,6,0
São Paulo,1997-06-15T00:00:00Z,17.70952380952381,26.7,10.4,38.9
São Paulo,1997-06-22T00:00:00Z,21.30952380952381,26.8,13,14.5
São Paulo,1997-06-29T00:00:00Z,17.923809523809524,25.6,11.9,7.7
São Paulo,1997-07-06T00:00:00Z,19.642857142857142,25.5,12.5,0
São Paulo,1997-07-13T00:00:00Z,20.49047619047619,27.2,13.3,0
São Paulo,1997-07-20T00:00:00Z,17.257142857142856,26.2,12.2,8.5
São Paulo,1997-07-27T00:00:00Z,21.257142857142856,30,10.5,0
São Paulo,1997-08-03T00:00:00Z,17.947619047619046,27.2,9.9,5.8
São Paulo,1997-08-10T00:00:00Z,17.54285714285714,29.3,7.6,0.1
São Paulo,1997-08-17T00:00:00Z,22.252380952380953,28.9,14,0
São Paulo,1997-08-24T00:00:00Z,19.419047619047618,28.1,12,16.4
São Paulo,1997-08-31T00:00:00Z,23.285714285714285,30.8,13.6,1.2000000000000002
São Paulo,1997-09-07T00:00:00Z,21.714285714285715,34,11.1,0
São Paulo,1997-09-14T00:00:00Z,19.17142857142857,28,12.7,43.6
São Paulo,1997-09-21T00:00:00Z,18.961904761904762,31.5,13.4,74.4
São Paulo,1997-09-28T00:00:00Z,19.904761904761905,29.6,13,41.2
São Paulo,1997-10-05T00:00:00Z,22.185714285714287,32,14.6,16.6
São Paulo,1997-10-12T00:00:00Z,22.2,34.6,12.9,18.3
São Paulo,1997-10-19T00:00:00Z,19.599999999999998,28.7,13.5,35.3
São Paulo,1997-10-26T00:00:00Z,24.195238095238096,32.9,16,6.4
São Paulo,1997-11-02T00:00:00Z,24.3,32.8,18.5,68.10000000000001
São Paulo,1997-11-09T00:00:00Z,25.452380952380953,35.2,17,32.5
São Paulo,1997-11-16T00:00:00Z,21.652380952380952,31.5,16,90.39999999999999
São Paulo,1997-11-23T00:00:00Z,21.861904761904764,30.6,14.1,29.1
São Paulo,1997-11-30T00:00:00Z,22.623809523809523,30.8,16.3,73.4
São Paulo,1997-12-07T00:00:00Z,23.523809523809526,30.4,17.1,14.8
São Paulo,1997-12-14T00:00:00Z,23.666666666666668,31.8,15.8,35.2
São Paulo,1997-12-21T00:00:00Z,28.247619047619047,34.4,19.8,64.8
São Paulo,1997-12-28T00:00:00Z,27.452380952380953,33.4,18.2,67.2
São Paulo,1998-01-04T00:00:00Z,22.66190476190476,34.2,16,43.4
São Paulo,1998-01-11T00:00:00Z,24.114285714285714,32.7,17.9,47.5
São Paulo,1998-01-18T00:00:00Z,24.835714285714285,34.1,18.2,8
São Paulo,1998-01-25T00:00:00Z,25.85952380952381,33.9,20,101.7
São Paulo,1998-02-01T00:00:00Z,27.33888888888889,33.9,18.5,124.2
São Paulo,1998-02-08T00:00:00Z,23.14761904761905,32.9,16.3,126.10000000000001
São Paulo,1998-02-15T00:00:00Z,24.2,32.3,18.2,105.39999999999999
São Paulo,1998-02-22T00:00:00Z,25.042857142857144,30.5,20,35
São Paulo,1998-03-01T00:00:00Z,25.904761904761905,33.7,18.2,83.2
São Paulo,1998-03-08T00:00:00Z,25.909523809523808,33.5,17.4,42.9
São Paulo,1998-03-15T00:00:00Z,22.566666666666666,30.7,16.5,37.7
São Paulo,1998-03-22T00:00:00Z,23.166666666666668,30.9,16.2,57
São Paulo,1998-03-29T00:00:00Z,21.00952380952381,33.5,13.6,66.3
São Paulo,1998-04-05T00:00:00Z,21.80952380952381,29.5,13.6,19.6
São Paulo,1998-04-12T00:00:00Z,24.79047619047619,31.7,19.4,5.3
São Paulo,1998-04-19T00:00:00Z,23.285714285714285,31.9,14,0
São Paulo,1998-04-26T00:00:00Z,19.728571428571428,26.5,11.6,33.7
São Paulo,1998-05-03T00:00:00Z,16.623809523809523,22.8,11,84.5
São Paulo,1998-05-10T00:00:00Z,20.742857142857144,27.1,11.1,4.8
São Paulo,1998-05-17T00:00:00Z,18.35238095238095,25.9,11.6,3.8
São Paulo,1998-05-24T00:00:00Z,19.442857142857143,26.5,13.5,36.7
São Paulo,1998-05-31T00:00:00Z,15.947619047619048,22.6,10.2,0.2
São Paulo,1998-06-07T00:00:00Z,18.247619047619047,25.4,10.3,0
São Paulo,1998-06-14T00:00:00Z,18.247619047619047,26.8,11.1,14
São Paulo,1998-06-21T00:00:00Z,15.814285714285715,25.1,9.6,2.1
São Paulo,1998-06-28T00:00:00Z,17.604761904761904,26.3,11.3,0
São Paulo,1998-07-05T00:00:00Z,16.552380952380954,26.8,9.5,7.699999999999999
São Paulo,1998-07-12T00:00:00Z,15.700000000000001,25.4,9.4,0.6
São Paulo,1998-07-19T00:00:00Z,18.614285714285714,28.4,12.9,1.8
São Paulo,1998-07-26T00:00:00Z,20.4,29.3,11.5,0
São Paulo,1998-08-02T00:00:00Z,17.73809523809524,26.1,12.6,4.4
São Paulo,1998-08-09T00:00:00Z,21.576190476190476,32.2,10.3,36.5
São Paulo,1998-08-16T00:00:00Z,21.304761904761904,30,15,0
São Paulo,1998-08-23T00:00:00Z,22.066666666666666,31.9,13.5,0
São Paulo,1998-08-30T00:00:00Z,19.14761904761905,31.1,11.6,3.8000000000000003
São Paulo,1998-09-06T00:00:00Z,19.38095238095238,33.7,12.8,47.300000000000004
São Paulo,1998-09-13T00:00:00Z,20.533333333333335,31.9,14.9,7.6
São Paulo,1998-09-20T00:00:00Z,17.585714285714285,29.8,12,25
São Paulo,1998-09-27T00:00:00Z,18.785714285714285,31.3,14.2,19.2
São Paulo,1998-10-04T00:00:00Z,19.82857142857143,32.3,12.5,155
São Paulo,1998-10-11T00:00:00Z,19.68095238095238,28.6,13.5,16
São Paulo,1998-10-18T00:00:00Z,20.447619047619046,32.4,13,17
São Paulo,1998-10-25T00:00:00Z,19.266666666666666,27,14,22.099999999999998
São Paulo,1998-11-01T00:00:00Z,20.061904761904763,33.4,13,19
São Paulo,1998-11-08T00:00:00Z,19.604761904761904,30.2,13.7,10.9
São Paulo,1998-11-15T00:00:00Z,21.866666666666667,33.9,14.7,3.1
São Paulo,1998-11-22T00:00:00Z,22.152380952380952,34.8,13.3,5.6
São Paulo,1998-11-29T00:00:00Z,23.476190476190478,35.6,16.4,26.8
São Paulo,1998-12-06T00:00:00Z,23.95714285714286,34,17.2,137.7
São Paulo,1998-12-13T00:00:00Z,24.376190476190477,34.2,16.8,52
São Paulo,1998-12-20T00:00:00Z,22.02857142857143,33.9,16.2,21.9
São Paulo,1998-12-27T00:00:00Z,23.466666666666665,32.5,17.3,51.699999999999996
